"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"FunctionalStatus-ips","FunctionalStatus-ips.subject","FunctionalStatus-ips.subject","","","",1,1,"","","","https://fhir.hl7.at/elga-iv-diabetes/StructureDefinition/Subject-ips {[]} {[]}
","Patient or group assessed","Patient or group assessed","","","","","","","","","",,,,,"",,,,"FunctionalStatus-ips.subject",1,1,"",""
"FunctionalStatus-ips","FunctionalStatus-ips.finding[x]","FunctionalStatus-ips.finding[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Condition], CanonicalType[http://hl7.org/fhir/StructureDefinition/Observation], CanonicalType[http://hl7.org/fhir/StructureDefinition/Media]]}","Possible or likely findings and diagnoses","Possible or likely findings and diagnoses","","","","","","","","","",,,,,"",,,,"FunctionalStatus-ips.finding[x]",0,*,"",""
"FunctionalStatus-ips","FunctionalStatus-ips.assessor","FunctionalStatus-ips.assessor","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole]]}
","The clinician performing the assessment","The clinician performing the assessment","","","","","","","","","",,,,,"",,,,"FunctionalStatus-ips.assessor",0,1,"",""
"HistoryOfIllnesses-ips","HistoryOfIllnesses-ips","HistoryOfIllnesses-ips","","","",0,*,"","","","null {[]} {[]}
","Past History Of Illnesses (IPS)","Abbildung der Datenfelder, die für den Entwurf der Datenspezifikation des Rahmenkonzepts Integrierte Versorgung Diabetes Mellitus Typ 2 erforderlich sind, auf dem des IPS-Modul ""Past History Of Illnesses"".

Refer to the **[mapping from the logical model of diabetes to the logical model based on the International Patient Summary (IPS)](mappings.html)** in order to get an idea how the IPS relates to diabetes.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"HistoryOfIllnesses-ips","HistoryOfIllnesses-ips.code","HistoryOfIllnesses-ips.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Identification of the condition, problem or diagnosis","Identification of the condition, problem or diagnosis","","","","","","","","","",,,,,"",,,,"HistoryOfIllnesses-ips.code",1,1,"",""
"HistoryOfIllnesses-ips","HistoryOfIllnesses-ips.subject","HistoryOfIllnesses-ips.subject","","","",1,1,"","","","https://fhir.hl7.at/elga-iv-diabetes/StructureDefinition/Subject-ips {[]} {[]}
","Who has the condition?","Who has the condition?","","","","","","","","","",,,,,"",,,,"HistoryOfIllnesses-ips.subject",1,1,"",""
"HistoryOfIllnesses-ips","HistoryOfIllnesses-ips.recordedDate","HistoryOfIllnesses-ips.recordedDate","","","",1,1,"","","","dateTime {[]} {[]}
","Date record was first recorded","Date record was first recorded","","","","","","","","","",,,,,"",,,,"HistoryOfIllnesses-ips.recordedDate",1,1,"",""
"HistoryOfIllnesses-ips","HistoryOfIllnesses-ips.asserter","HistoryOfIllnesses-ips.asserter","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole]]}
","Person who asserts this condition","Person who asserts this condition","","","","","","","","","",,,,,"",,,,"HistoryOfIllnesses-ips.asserter",0,1,"",""
"MedicalDevices-ips","MedicalDevices-ips","MedicalDevices-ips","","","",0,*,"","","","null {[]} {[]}
","Medical Devices (IPS)","Abbildung der Datenfelder, die für den Entwurf der Datenspezifikation des Rahmenkonzepts Integrierte Versorgung Diabetes Mellitus Typ 2 erforderlich sind, auf dem des IPS-Modul ""Medical Devices"".

Refer to the **[mapping from the logical model of diabetes to the logical model based on the International Patient Summary (IPS)](mappings.html)** in order to get an idea how the IPS relates to diabetes.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"MedicalDevices-ips","MedicalDevices-ips.subject","MedicalDevices-ips.subject","","","",1,1,"","","","https://fhir.hl7.at/elga-iv-diabetes/StructureDefinition/Subject-ips {[]} {[]}
","Patient using device","Patient using device","","","","","","","","","",,,,,"",,,,"MedicalDevices-ips.subject",1,1,"",""
"MedicalDevices-ips","MedicalDevices-ips.source[x]","MedicalDevices-ips.source[x]","","","",0,1,"","","","https://fhir.hl7.at/elga-iv-diabetes/StructureDefinition/Subject-ips {[]} {[]}
Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole], CanonicalType[http://hl7.org/fhir/StructureDefinition/RelatedPerson]]}","Who made the statement","Who made the statement","","","","","","","","","",,,,,"",,,,"MedicalDevices-ips.source[x]",0,1,"",""
"MedicalDevices-ips","MedicalDevices-ips.device","MedicalDevices-ips.device","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Device]]}
","Reference to device used","Reference to device used","","","","","","","","","",,,,,"",,,,"MedicalDevices-ips.device",1,1,"",""
"MedicationSummary-ips","MedicationSummary-ips","MedicationSummary-ips","","","",0,*,"","","","null {[]} {[]}
","Medication Summary (IPS)","Abbildung der Datenfelder, die für den Entwurf der Datenspezifikation des Rahmenkonzepts Integrierte Versorgung Diabetes Mellitus Typ 2 erforderlich sind, auf dem des IPS-Modul ""Medication Summary"".

Refer to the **[mapping from the logical model of diabetes to the logical model based on the International Patient Summary (IPS)](mappings.html)** in order to get an idea how the IPS relates to diabetes.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"MedicationSummary-ips","MedicationSummary-ips.medication[x]","MedicationSummary-ips.medication[x]","","","",1,1,"","","","CodeableConcept {[]} {[]}
Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Medication]]}","What medication was taken","What medication was taken","","","","","","","","","",,,,,"",,,,"MedicationSummary-ips.medication[x]",1,1,"",""
"MedicationSummary-ips","MedicationSummary-ips.subject","MedicationSummary-ips.subject","","","",1,1,"","","","https://fhir.hl7.at/elga-iv-diabetes/StructureDefinition/Subject-ips {[]} {[]}
","Who is/was taking the medication","Who is/was taking the medication","","","","","","","","","",,,,,"",,,,"MedicationSummary-ips.subject",1,1,"",""
"MedicationSummary-ips","MedicationSummary-ips.informationSource[x]","MedicationSummary-ips.informationSource[x]","","","",0,1,"","","","https://fhir.hl7.at/elga-iv-diabetes/StructureDefinition/Subject-ips {[]} {[]}
Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole], CanonicalType[http://hl7.org/fhir/StructureDefinition/RelatedPerson], CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization]]}","Person or organization that provided the information about the taking of this medication","Person or organization that provided the information about the taking of this medication","","","","","","","","","",,,,,"",,,,"MedicationSummary-ips.informationSource[x]",0,1,"",""
"PlanOfCare-ips","PlanOfCare-ips","PlanOfCare-ips","","","",0,*,"","","","null {[]} {[]}
","Plan Of Care (IPS)","Abbildung der Datenfelder, die für den Entwurf der Datenspezifikation des Rahmenkonzepts Integrierte Versorgung Diabetes Mellitus Typ 2 erforderlich sind, auf dem des IPS-Modul ""Plan Of Care"".

Refer to the **[mapping from the logical model of diabetes to the logical model based on the International Patient Summary (IPS)](mappings.html)** in order to get an idea how the IPS relates to diabetes.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"PlanOfCare-ips","PlanOfCare-ips.instantiatesUri","PlanOfCare-ips.instantiatesUri","","","",1,1,"","","","uri {[]} {[]}
","Instantiates external protocol or definition","Instantiates external protocol or definition","","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""https://www.sozialministerium.at/Themen/Gesundheit/Gesundheitssystem/Gesundheitssystem-und-Qualitaetssicherung/Qualitaetsstandards/Rahmenkonzept-Integrierte-Versorgung-Diabetes-mellitus-Typ-2.html""/>","","","","",,,,,"",,,,"PlanOfCare-ips.instantiatesUri",1,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.subject","PlanOfCare-ips.subject","","","",1,1,"","","","https://fhir.hl7.at/elga-iv-diabetes/StructureDefinition/Subject-ips {[]} {[]}
","Who the care plan is for","Who the care plan is for","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.subject",1,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.period","PlanOfCare-ips.period","","","",0,1,"","","","Period {[]} {[]}
","Time period plan covers","Time period plan covers","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.period",0,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.author","PlanOfCare-ips.author","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole]]}
","Who is the designated responsible party","Who is the designated responsible party","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.author",1,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.careTeam","PlanOfCare-ips.careTeam","","","",0,*,"","","","BackboneElement {[]} {[]}
","Who's involved in plan?","Who's involved in plan?","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.careTeam",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PlanOfCare-ips","PlanOfCare-ips.careTeam.id","PlanOfCare-ips.careTeam.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.careTeam.extension","PlanOfCare-ips.careTeam.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PlanOfCare-ips","PlanOfCare-ips.careTeam.modifierExtension","PlanOfCare-ips.careTeam.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PlanOfCare-ips","PlanOfCare-ips.careTeam.participant","PlanOfCare-ips.careTeam.participant","","","",0,*,"","","","BackboneElement {[]} {[]}
","Members of the team","Members of the team","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.careTeam.participant",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PlanOfCare-ips","PlanOfCare-ips.careTeam.participant.id","PlanOfCare-ips.careTeam.participant.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.careTeam.participant.extension","PlanOfCare-ips.careTeam.participant.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PlanOfCare-ips","PlanOfCare-ips.careTeam.participant.modifierExtension","PlanOfCare-ips.careTeam.participant.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PlanOfCare-ips","PlanOfCare-ips.careTeam.participant.role","PlanOfCare-ips.careTeam.participant.role","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Type of involvement","Type of involvement","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.careTeam.participant.role",0,*,"",""
"PlanOfCare-ips","PlanOfCare-ips.careTeam.participant.member","PlanOfCare-ips.careTeam.participant.member","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole], CanonicalType[http://hl7.org/fhir/StructureDefinition/RelatedPerson], CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization]]}
","Who is involved","Who is involved","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.careTeam.participant.member",0,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.careTeam.participant.period","PlanOfCare-ips.careTeam.participant.period","","","",0,1,"","","","Period {[]} {[]}
","Time period of participant","Time period of participant","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.careTeam.participant.period",0,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.goal","PlanOfCare-ips.goal","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Goal]]}
","Desired outcome of plan","Desired outcome of plan","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.goal",0,*,"",""
"PlanOfCare-ips","PlanOfCare-ips.activity","PlanOfCare-ips.activity","","","",0,*,"","","","BackboneElement {[]} {[]}
","Action to occur as part of plan","Action to occur as part of plan","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.activity",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PlanOfCare-ips","PlanOfCare-ips.activity.id","PlanOfCare-ips.activity.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.activity.extension","PlanOfCare-ips.activity.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PlanOfCare-ips","PlanOfCare-ips.activity.modifierExtension","PlanOfCare-ips.activity.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PlanOfCare-ips","PlanOfCare-ips.activity.outcomeReference","PlanOfCare-ips.activity.outcomeReference","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","Appointment, Encounter, Procedure, etc.","Appointment, Encounter, Procedure, etc.","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.activity.outcomeReference",0,*,"",""
"PlanOfCare-ips","PlanOfCare-ips.activity.kind","PlanOfCare-ips.activity.kind","","","",0,1,"","","","code {[]} {[]}
","Appointment | CommunicationRequest | DeviceRequest | MedicationRequest | NutritionOrder | Task | ServiceRequest | VisionPrescription","Appointment | CommunicationRequest | DeviceRequest | MedicationRequest | NutritionOrder | Task | ServiceRequest | VisionPrescription","","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/care-plan-activity-kind","",,,,"PlanOfCare-ips.activity.kind",0,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.activity.code","PlanOfCare-ips.activity.code","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Detail type of activity","Detail type of activity","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.activity.code",0,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.activity.status","PlanOfCare-ips.activity.status","","","",1,1,"","","","code {[]} {[]}
","not-started | scheduled | in-progress | on-hold | completed | cancelled | stopped | unknown | entered-in-error","not-started | scheduled | in-progress | on-hold | completed | cancelled | stopped | unknown | entered-in-error","","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/care-plan-activity-status","",,,,"PlanOfCare-ips.activity.status",1,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.activity.scheduled[x]","PlanOfCare-ips.activity.scheduled[x]","","","",0,1,"","","","Timing {[]} {[]}
Period {[]} {[]}string {[]} {[]}","When activity is to occur","When activity is to occur","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.activity.scheduled[x]",0,1,"",""
"PlanOfCare-ips","PlanOfCare-ips.activity.performer","PlanOfCare-ips.activity.performer","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole], CanonicalType[http://hl7.org/fhir/StructureDefinition/RelatedPerson], CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization]]}
","Who will be responsible?","Who will be responsible?","","","","","","","","","",,,,,"",,,,"PlanOfCare-ips.activity.performer",0,*,"",""
"ProblemList-ips","ProblemList-ips","ProblemList-ips","","","",0,*,"","","","null {[]} {[]}
","Problem List (IPS)","Abbildung der Datenfelder, die für den Entwurf der Datenspezifikation des Rahmenkonzepts Integrierte Versorgung Diabetes Mellitus Typ 2 erforderlich sind, auf dem des IPS-Modul ""Problem List"".

Refer to the **[mapping from the logical model of diabetes to the logical model based on the International Patient Summary (IPS)](mappings.html)** in order to get an idea how the IPS relates to diabetes.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"ProblemList-ips","ProblemList-ips.code","ProblemList-ips.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Identification of the condition, problem or diagnosis","Identification of the condition, problem or diagnosis","","","","","","","","","",,"preferred","","http://hl7.org/fhir/uv/ips/ValueSet/problems-snomed-absent-unknown-uv-ips","",,,,"ProblemList-ips.code",1,1,"",""
"ProblemList-ips","ProblemList-ips.subject","ProblemList-ips.subject","","","",1,1,"","","","https://fhir.hl7.at/elga-iv-diabetes/StructureDefinition/Subject-ips {[]} {[]}
","Who has the condition?","Who has the condition?","","","","","","","","","",,,,,"",,,,"ProblemList-ips.subject",1,1,"",""
"ProblemList-ips","ProblemList-ips.recordedDate","ProblemList-ips.recordedDate","","","",1,1,"","","","dateTime {[]} {[]}
","Date record was first recorded","Date record was first recorded","","","","","","","","","",,,,,"",,,,"ProblemList-ips.recordedDate",1,1,"",""
"ProblemList-ips","ProblemList-ips.asserter","ProblemList-ips.asserter","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole]]}
","Person who asserts this condition","Person who asserts this condition","","","","","","","","","",,,,,"",,,,"ProblemList-ips.asserter",1,1,"",""
"SocialHistory-ips","SocialHistory-ips","SocialHistory-ips","","","",0,*,"","","","null {[]} {[]}
","Social History (IPS)","Abbildung der Datenfelder, die für den Entwurf der Datenspezifikation des Rahmenkonzepts Integrierte Versorgung Diabetes Mellitus Typ 2 erforderlich sind, auf dem des IPS-Modul ""Social History"".

Refer to the **[mapping from the logical model of diabetes to the logical model based on the International Patient Summary (IPS)](mappings.html)** in order to get an idea how the IPS relates to diabetes.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"SocialHistory-ips","SocialHistory-ips.code","SocialHistory-ips.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type of observation (code / type)","Type of observation (code / type)","","","","","","","","","",,,,,"",,,,"SocialHistory-ips.code",1,1,"",""
"SocialHistory-ips","SocialHistory-ips.subject","SocialHistory-ips.subject","","","",1,1,"","","","https://fhir.hl7.at/elga-iv-diabetes/StructureDefinition/Subject-ips {[]} {[]}
","Who and/or what the observation is about","Who and/or what the observation is about","","","","","","","","","",,,,,"",,,,"SocialHistory-ips.subject",1,1,"",""
"SocialHistory-ips","SocialHistory-ips.effective[x]","SocialHistory-ips.effective[x]","","","",1,1,"","","","dateTime {[]} {[]}
Period {[]} {[]}","Clinically relevant time/time-period for observation","Clinically relevant time/time-period for observation","","","","","","","","","",,,,,"",,,,"SocialHistory-ips.effective[x]",1,1,"",""
"SocialHistory-ips","SocialHistory-ips.performer","SocialHistory-ips.performer","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole]]}
","Who is responsible for the observation","Who is responsible for the observation","","","","","","","","","",,,,,"",,,,"SocialHistory-ips.performer",0,*,"",""
"SocialHistory-ips","SocialHistory-ips.value[x]","SocialHistory-ips.value[x]","","","",1,1,"","","","Quantity {[]} {[]}
CodeableConcept {[]} {[]}string {[]} {[]}boolean {[]} {[]}integer {[]} {[]}Range {[]} {[]}Ratio {[]} {[]}SampledData {[]} {[]}time {[]} {[]}dateTime {[]} {[]}Period {[]} {[]}","Actual result","Actual result","","","","","","","","","",,,,,"",,,,"SocialHistory-ips.value[x]",1,1,"",""
"Subject-ips","Subject-ips","Subject-ips","","","",0,*,"","","","null {[]} {[]}
","Subject (IPS)","Abbildung der Datenfelder, die für den Entwurf der Datenspezifikation des Rahmenkonzepts Integrierte Versorgung Diabetes Mellitus Typ 2 erforderlich sind, auf dem des IPS-Modul ""Subject"".

Refer to the **[mapping from the logical model of diabetes to the logical model based on the International Patient Summary (IPS)](mappings.html)** in order to get an idea how the IPS relates to diabetes.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"Subject-ips","Subject-ips.identifier","Subject-ips.identifier","","","",1,*,"","","","Identifier {[]} {[]}
","An identifier for this subject","An identifier for this subject","","","","","","","","","",,,,,"",,,,"Subject-ips.identifier",1,*,"",""
"Subject-ips","Subject-ips.name","Subject-ips.name","","","",1,*,"","","","HumanName {[]} {[]}
","A name associated with the subject","A name associated with the subject","","","","","","","","","",,,,,"",,,,"Subject-ips.name",1,*,"",""
"Subject-ips","Subject-ips.telecom","Subject-ips.telecom","","","",1,*,"","","","ContactPoint {[]} {[]}
","A contact detail for the subject","A contact detail for the subject","","","","","","","","","",,,,,"",,,,"Subject-ips.telecom",1,*,"",""
"Subject-ips","Subject-ips.gender","Subject-ips.gender","","","",1,1,"","","","code {[]} {[]}
","male | female | other | unknown","male | female | other | unknown","","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/administrative-gender","",,,,"Subject-ips.gender",1,1,"",""
"Subject-ips","Subject-ips.genderExtension","Subject-ips.genderExtension","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Extension in case gender = other","Extension in case gender = other","","","","","","","","","",,"required","","https://termgit.elga.gv.at/ValueSet/hl7-at-administrativegender-fhir-extension","",,,,"Subject-ips.genderExtension",0,1,"",""
"Subject-ips","Subject-ips.birthDate","Subject-ips.birthDate","","","",1,1,"","","","date {[]} {[]}
","The date of birth for the subject","The date of birth for the subject","","","","","","","","","",,,,,"",,,,"Subject-ips.birthDate",1,1,"",""
"Subject-ips","Subject-ips.address","Subject-ips.address","","","",1,*,"","","","Address {[]} {[]}
","An address for the subject","An address for the subject","","","","","","","","","",,,,,"",,,,"Subject-ips.address",1,*,"",""
"Subject-ips","Subject-ips.contact","Subject-ips.contact","","","",0,*,"","","","BackboneElement {[]} {[]}
","A contact party (e.g. guardian, partner, friend) for the patient","A contact party (e.g. guardian, partner, friend) for the patient","","","","","","","","","",,,,,"",,,,"Subject-ips.contact",0,*,"",""
